
"A Mágica de Vender - Técnicas de neurolingüística que vão revolucionar suas vendas",,"uploads/bibliografias/liv011_0.jpg","A Mágica de Vender - Técnicas de neurolingüística que vão revolucionar suas vendas
Título original: Sales Magic
Editora: Campus-Elsevier Ltda
ISBN: 8570019750, 9788570019752
Escrito por: Kerry L. Johnson

O autor Kerry Johnson, o ""psicólogo das vendas"", como é conhecido nos Estados Unidos, é um renomado consultor e orador em vendas, escreve em várias revistas especializadas e é autor de cinco livros nesta área.

Percebe-se, desde a primeira página do livro, que o autor sabe como prender a atenção do leitor, e provavelmente do ouvinte em suas palestras, ao iniciar o livro contando um caso de uma venda que parecia evoluir mal, e prometendo desvendar os segredos que levaram este vendedor a ter um desfecho bem sucedido mesmo perante às condições desfavoráveis.

O que deve agradar, tanto aos interessados em PNL, quanto aos apenas interessados em técnicas de vendas, é o fato do autor não ter abusado ou carregado no jargão neurolinguístico, tornando a leitura deste modo possível de ser compreendida pelos não iniciados. Os inúmeros casos relatados, geralmente pessoais ou de alguma figura pública conhecida ou de vendedores bem sucedidos nas mais diversas áreas, ilustram praticamente todos os pontos discorridos, tornando mais clara a compreensão de um assunto que por vezes pode tornar-se insípido.

Os capítulos 3 e 4 devem agradar sobremaneira aos auditivos, tonais ou digitais, pois tratam de maneira minuciosa da arte de ouvir e de falar. Nestes dois capítulos encontramos temas que geralmente não são mencionados em outros livros de PNL, mesmo naqueles específicos de vendas.

Também nos capítulos 8 e 9 encontram-se assuntos não muito comuns aos dos livros tradicionais. O capítulo 8 trata de como lidar com objeções, que são muito comuns no processo da venda. O capítulo 9 é a respeito do fechamento da venda; por exemplo, quais são os sinais de venda a serem calibrados, ou as diferentes formas de fazer o fechamento.

Neste livro estão explicitadas desde as técnicas mais simples, como obtenção de ""rapport"" até uso de linguagem hipnótica na condução do cliente, mas sem mencionar que se trata de hipnose ericksoniana. No fim do primeiro capítulo encontra-se um teste para o leitor averiguar qual o seu canal sensorial preferencial. Por último está um Plano de 21 dias, que sumariza e revisa tudo que foi abordado, orientando para que se faça uma recapitulação de todo o assunto, bem como exercícios diários de cada tema. E no dia 21 do plano há um diálogo entre um vendedor e cliente, após o qual são comentadas e podem ser reconhecidas as diferentes técnicas apresentadas no livro.

Este livro, com esta nova abordagem da relação cliente-comprador, tem sua utilidade para aqueles interessados tão somente no ato da venda em si, mas para os penelistas que estão desbravando novos campos pode ser de grande auxílio no preparo de apresentações e cursos na área empresarial.

Revisão feita por Márcia Hexsel Abichequer
Médica nefrologista - Master em PNL","2015-08-28 19:43:07"
"Campeões de Vendas - Como Construir Relacionamentos e Adquirir Clientes",,"uploads/bibliografias/liv300_0.jpg","Campeões de Vendas - Como Construir Relacionamentos e Adquirir Clientes
Editora: Prentice Hall
ISBN: 8576050536
Escrito por: Donald J. Moine, Glauber Robson

Sinopse:

Nos últimos anos, a profissão de vendedor tem sido vista de maneira negativa, assim como todas as estratégias de vendas relacionadas à persuasão. Existem muitos mitos e ideias erradas associadas à profissão, e, por isso, muitos vendedores hesitam em desenvolver essas estratégias.

Neste livro, o norte-americano Donald Moine e o brasileiro Glauber Robson, dois experientes consultores de vendas, acabam com esses mitos e ensinam como desenvolver habilidades que ajudarão os vendedores a obter mais confiança, adquirir mais clientes e fechar um maior número de vendas.

Com um estilo dinâmico e descontraído, o livro apresenta diversas técnicas e estratégias de vendas, como a aplicação da programação neurolinguística a marketing e vendas, dicas para obter indicações de novos clientes, a técnica do replay instantâneo e histórias e metáforas de vendas, além de ensinar como desenvolver um livro de scripts de vendas - técnica revelada aqui pela primeira vez.

Não importa se você é um vendedor, um executivo de vendas ou um profissional de marketing, 'Campeões de vendas' é um livro imprescindível para quem deseja conquistar uma carreira em vendas bem-sucedida.","2015-08-28 19:43:53"
"Comunicar, Vender e Negociar Com PNL",,"uploads/bibliografias/liv357_0.jpg","Comunicar, Vender e Negociar Com PNL
Editora: Scortecci
ISBN: 9788536618029
Escrito por: Ricardo Ventura

O livro ""Comunicar, vender e negociar com PNL"" não é mais um livro sobre a: ""Chave do Sucesso""; ""Ouça o que eu fiz e ficará rico""; ""As 5 dicas infalíveis para você vender qualquer coisa!"" Nem tem o ""segredo"" guardado a sete chaves que vai transformar sua vida!

Aqui você vai encontrar como a Programação Neurolinguística (PNL) pode melhorar a persuasão e alavancar a eficácia nas suas relações, tanto profissionais quanto pessoais. Ricardo Ventura através da sua experiência de mais de 20 anos de empresário no ramo varejista, experiências suas e de pessoas excelentes que cruzaram sua vida, aliada as técnicas da PNL e da psique do ser humano vai eliciar como estabelecer empatia (rapport) com seu interlocutor/cliente.

Descobrindo como funciona o sistema não verbalizado do seu cliente sobre:

Crenças
Critérios
Motivos de compra
Terá técnicas reais de como sair de confrontos e negativas para com seu produto, ideias, serviços e até para com você!

Descobrirá os principais padrões comportamentais de uma pessoa para:

Comprar
Trabalhar
Negociar
Motivar-se
Como gerenciar uma reunião ou uma negociação. E ainda terá contato com uma ferramenta para descobrir como está gastando seu tempo de forma consciente e inconsciente e saber como formatá-lo dentro dos seus padrões de urgência e importância!

Como diz Ricardo Ventura: ""Se quiser continuar vendo, ouvindo e percebendo o mundo como sempre fez... NÃO LEIA ESTE LIVRO!!","2015-08-28 19:44:43"
"Desperte o Vendedor Interior",,"uploads/bibliografias/liv304_0.jpg","Desperte o Vendedor Interior
Editora: Qualitymark
ISBN: 8573035633
Escrito por: Cleber José Ferreira

Sinopse:

Com uma linguagem simples, o autor, durante uma extensa pesquisa sobre o assunto, mostra que o verdadeiro conhecimento para se tornar um excelente vendedor está dentro de cada um. Os conhecimentos apresentados no livro servirão de base para o dia a dia, auxiliando na busca para o sucesso profissional e pessoal.

O leitor irá aprender a negociar, melhorar a comunicação, definir estratégias, desenvolver o raciocínio lógico, etc., ou seja, tudo que um bom profissional precisa para alcançar seus objetivos.

Conteúdo: Técnicas criativas de vendas
Aprendendo a melhor se comunicar e a alcançar objetivos pessoais e de vendas com técnicas de PNL
Conhecendo os sistemas representacionais e a linguagem sensorial
Aprendendo a interpretar e a compreender seu cliente","2015-08-28 19:48:16"
"Engenharia da Persuasão",,"uploads/bibliografias/liv146_0.jpg","Engenharia da Persuasão
Título original: Persuasion Engineering
Editora: Rocco
ISBN: 8532508634
Escrito por: Richard Bandler, John La Valle

O gênio criador da Programação Neurolinguística, Richard Bandler, nos apresenta agora a Design Human Engineering™ - Engenharia de Projeto Humano.

Em linguagem acessível e bem-humorada, Bandler combina os conceitos revolucionários da PNL - um modelo de comunicação eficaz baseado na habilidade de organizar nossa linguagem e neurologia para alcançar objetivos - e EPH - um modelo para criar e acessar estados de excelência de maneira rápida e precisa através do mapeamento da relação entre o córtex e o sistema endócrino.

Dessa forma, cria esta absoluta e única visão do mundo dos negócios e vendas expostas nesse livro básico, compreensível e incomparável.

Nota da editora do Golfinho:
O livro, é, na minha opinião mais indicado para quem já conhece PNL e principalmente, os padrões de linguagem de Milton Erickson e também o metamodelo de Linguagem, descrito em ""A Estrutura da Magia"", de Richard Bandler. Os usos que Bandler faz de ambiguidades fonológicas, sintáticas, de referência e de pontuação se tornam difíceis de entender, por se tratar de um livro e de uma tradução.

Na página 9 do livro há uma Nota do Tradutor:
""Este livro é transcrição de um seminário - vale dizer, linguagem falada transposta para o papel, e apresenta, portanto, coloquialismos e termos de gíria que foram mantidos. Além disso, Dr. Bandler usa dois tipos específicos de linguagem: O Modelo Milton e o Metamodelo™. As linhas gerais de ambos estão nos Adendos, no fim deste livro. Para o leitor que queira se deliciar com a habilidade de Dr. Bandler no uso dos dois tipos de linguagem, aconselhamos primeiro uma leitura dos Adendos e depois o desafio de encontrar no texto o uso das duas linguagens e dos predicados da PNL. Infelizmente, algumas das características de ambos os modelos são impossíveis de uma transposição, em português, que cubra todos os aspectos de suas sutilezas. Em alguns casos, para que não seja totalmente perdida a riqueza do texto em inglês, os tradutores colocaram notas no final do livro.""","2015-08-28 19:49:10"
"Modernas Técnicas de Persuasão - A Vantagem Oculta em Vendas",,"uploads/bibliografias/liv027_0.jpg","Modernas Técnicas de Persuasão - A Vantagem Oculta em Vendas
Título original: Modern Persuasion Strategies
Editora: Summus 4ª Edição
ISBN: 8532303242
Escrito por: Donald J. Moine, John Herd

Este livro, único no gênero, traz para você as mesmas técnicas que muitos dos maiores vendedores, líderes políticos e executivos usam intuitivamente, mas que nunca puderam ser explicadas de modo sistemático antes que as pesquisas para esta obra tivessem sido feitas.

No momento, as pesquisas baseadas na programação neurolinguística, semântica e cibernética tornaram estas estratégias fáceis de aprender e de dominar. Elas lhe dão um método ético de influenciar clientes que demonstram, de forma espantosa, a sua eficácia, dia após dia.

Para comprar: Livraria Cultura (link is external) ","2015-08-28 19:50:22"
"Os Segredos da Persuasão - Táticas Psicológicas e Truques para Vencer a Resistência",,"uploads/bibliografias/liv390.jpg","Os Segredos da Persuasão - Táticas Psicológicas e Truques para Vencer a Resistência
Título original: Covert Persuasion
Editora: Alta Books 2010
ISBN: 9788576083917
Escrito por: Kevin Hogan, James Speakman

Sinopse:
Este livro se propõe a abordar os seguintes temas - A persuasão velada começa na mente; Do 'não' ao 'sim'; Estratégias veladas que alteram crenças; As melhores táticas de persuasão velada; O vocabulário da persuasão velada; Atitude mental focada em resultados; 20 dicas de como usar os segredos da persuasão em uma narrativa; O uso de perguntas na persuasão velada; O uso de emoções na persuasão velada; 27 observações sobre as pessoas e como usar da persuasão velada.
 
Sobre os autores:
Kevin Hogan é especializado em palestras e treinamentos corporativos. Sua rotina mensal inclui aulas, treinamentos e palestras sobre persuasão, influência, linguagem corporal, inteligência emocional, comunicação e motivação. Tem doutorado em psicologia e é também autor de The Science Of Influence, da Wiley.
 
James Speakman é especializado em palestras e treinamentos corporativos, e Presidente da Speakman & Associates LLC, uma companhia comprometida em difundir o poder da persuasão entre vendedores e outros profissionais cujas carreiras dependam de seus poderes de persuasão.","2015-08-29 03:50:45"
"Sucesso em Vendas com PNL - Recursos de programação neurolingüística para profissionais de vendas",,"uploads/bibliografias/liv021_0.jpg","Sucesso em Vendas com PNL - Recursos de programação neurolingüística para profissionais de vendas
Título original: Successful selling with NLP
Editora: Summus
ISBN: 8532305792
Escrito por: Joseph O'Connor, Robin Prior

Joseph O’Connor já provou sua qualidade como autor de livros de PNL, dois de seus livros publicados no Brasil nos revelam sua competência. O currículo do outro autor também impressiona, formado em PNL com John Grinder, Robert Dilts e Judith De Lozier, acumulou em seu passado as funções de vendedor, gerente, escritor e humorista, o que mostra um background interessante.

Este livro apresenta um conceito diferente sobre o mercado de vendas e vendedores e clientes. Trata o ""antigo mercado"" de Antigo Bazar e também cria os termos Bazar Eletrônico e Novo Bazar, onde no Antigo Bazar a relação de venda era tratada como uma guerra, e que estava povoada pela manipulação.

Neste livro, as bases teóricas das relações e da psicologia de venda são mantidas, e é dentro destes conceitos que a PNL foi inserida. Este não é um livro que pretende ensinar tudo o que há para ser usado, mas o que é mais importante em cada diferente etapa, de que maneira ela facilita e colabora no processo.

Outro aspecto a ser destacado, é que as relações de vendas que ilustram os exemplos, são de vendas para grandes empresas, vendas para rede de lojas, tratando-se com um comprador, vendas de seguros, vendas por telefone. Também chama a atenção a importância dada aos conceitos de critérios, valores, regras e estratégias de decisão, bem como o acompanhamento pós-venda e como lidar com objeções, críticas, raiva, insultos e reclamações.

E na parte 5 do livro, chamada de Ação encontramos 12 exercícios que visam treinar as habilidades necessárias para se colocar em prática as ideias do livro.

Para quem trabalha com vendas, gerenciamento, recursos humanos e administradores entre outros, e já conhece um pouco de PNL este livro é um excelente recurso para se adequar a aplicação da PNL no seu trabalho. E certamente os penelistas também apreciarão a maneira como os conceitos de venda e PNL foram integrados.

Revisão feita por Márcia Hexsel Abichequer, Médica Nefrologista e Master Practitioner em PNL
Publicado no Informativo de PNL - O Golfinho Impresso número 33 de ago/97","2015-08-29 03:52:33"
"Supervendas com Neurolingüística - em apenas 1 hora",,"uploads/bibliografias/liv327_0.jpg","Supervendas com Neurolingüística - em apenas 1 hora
Título original: Super Selling! With NLP
Editora: Nobel
ISBN: 9788521312116
Escrito por: Russell Webster

Sobre Supervendas com neurolinguística

Será que você realmente pode aprender em apenas uma hora como ser um supervendedor? A resposta é um ressonante ""Sim"". Este livro põe ao seu alcance as mais modernas técnicas de vendas que permitirão que você reconsidere o seu modo de pensar a respeito de seu negocio e da maneira como lida com as pessoas.

É possível que você já ganhe a vida como vendedor e queira aumentar o valor das suas comissões. Pode ser que você esteja prestes a iniciar uma nova carreira em vendas ou que esteja apenas querendo aprender como vender a si próprio ou como influenciar as pessoas com um pouco mais de eficácia. As habilidades que vamos ensinar neste livro não mudarão: são para toda a vida; você vai ficar cada vez melhor na questão de tratar com as pessoas.

Supervendas dá dicas e exemplos da vida real que o ajudarão a se tornar um vendedor muito mais eficaz. Este livro é um guia de consultas e um instrumento auxiliar. Usando as técnicas ensinadas aqui, você aprenderá a interagir muito melhor com as pessoas.

Neste mundo em rápida transformação, também as técnicas de venda estão mudando velozmente. Supervendas é uma resposta inteligente! Não espere um livro contendo páginas e páginas sobre ""técnicas de fechamento"" e ""como identificar sinais de compra"". Isso são águas passadas. Este livro ensina a criar empatia com as pessoas e induzi-las a gostar de você.","2015-08-29 03:53:57"
"Uma venda não ocorre por acaso",,"uploads/bibliografias/liv288_0.jpg","Uma venda não ocorre por acaso
Editora: Leitura
ISBN: 8573586052
Escrito por: Lair Ribeiro

O autor começa mostrando a participação de vendas no dia a dia das pessoas e colocando em cena o profissional de vendas. Depois, faz uma extensa abordagem aos elementos básicos do processo de venda e, em seguida, explora longamente um tema de crucial importância: o comprador. Na abordagem ao comprador, ele revela de que os clientes gostam, ensina como despertar suas emoções positivas e descreve os quatro tipos básicos de compradores, mostrando a forma mais fácil de vender para cada um deles.

Desse ponto em diante, o autor apresenta um substancial apanhado de fundamentos e técnicas pertinentes ao campo das relações interpessoais. E só depois de explorar profundamente temas como a psicologia da motivação, o processo do convencimento e a ciência da influência, passando, ainda, por marketing & memética, é que o autor retoma o tema específico do livro, em capítulos que tratam da apresentação, do fechamento e do pós-venda, cada um com as suas respectivas fases.

Importante destacar que o livro ""Uma venda não ocorre por acaso"" dedica um capítulo a dois sistemas diferenciados de venda: network marketing, o comércio praticado em escala progressiva, e e-commerce, tão em voga com a popularização da internet. que coloca a satisfação das necessidades do cliente nas pontas dos dedos...

Concluindo, o leitor é presenteado com uma coleção de dicas extremamente úteis; ou, como denomina o autor, de “segredos que funcionam em vendas e na vida”.","2015-08-29 03:54:44"
" 60 Dias para Aumentar o Poder da Sua Mente",,"uploads/bibliografias/liv804_0.jpg","60 Dias para Aumentar o Poder da Sua Mente
Título original: Train Your Brain
Editora: Digerati Books
ISBN: 9788578730048
Escrito por: Ryuta Kawashima

Golfinho elegeu como Livro do Mês uma obra que, embora não se classifique como de PNL, é realmente adjacente ou complementar à Programação Neurolinguística. Trata-se de ""60 DIAS PARA AUMENTAR O PODER DA SUA MENTE"", edição da Digerati Books, de São Paulo, do mesmo grupo editorial que publica a revista ""PNL Aplicada"".

O autor do ""Livro do Mês"" é Ryuta Kawashima, renomado professor, médico e neurocientista japonês. Especialista em Neurofisiologia, mundialmente reconhecido pelos seus trabalhos de mapeamento cerebral, Kwashima vem desenvolvendo importantes estudos sobre como tarefas simples, tais quais realização de contas e leitura em voz alta, são capazes de deter o envelhecimento do cérebro e melhorar seu funcionamento. Em 2005, tornou-se mundialmente conhecido também fora dos círculos científicos ao criar o game ""Brain Age"".

Publicado em diversos países, somente no Japão foram vendidos mais de dois milhões de exemplares do presente ""Livro do Mês"" de Golfinho.

Como está explícito no título a obra faz um bom uso de uma premissa bem aceita: a atividade mental regular realizada de maneira disciplinada é benéfica para as funções cognitivas.

Livro bastante prático, profundamente ilustrado, o autor, utilizando técnicas didático-pedagógicas eficientes, nos alerta na Introdução que a função cerebral começa naturalmente a deteriorar depois dos 20 anos, assim como nossa força física e muscular diminui gradualmente com o envelhecimento.

Mas também nos garante que assim como você pode manter sua força física exercitando-se com regularidade, pode evitar a degradação da força cerebral ao fornecer estimulação diária ao cérebro.

Um livro condizente, portanto, com o famoso enunciado latino: ""mens sana in corpore sano"". Uma mente sã num corpo são.

Aprendido a fazer bom uso do livro, o leitor mergulha num lúdico programa para vivenciar durante sessenta dias. Você verifica inicialmente como está o funcionamento de seu cérebro; depois começa a treinar o cérebro durante alguns minutos durante todos os dias, avaliando suas conquistas a cada cinco dias.

Você agora está mergulhado numa jornada. Desnuda seu córtex pré-frontal, aprende a memorizar palavras, envolve-se com diagrama de nomes coloridos; cronometra suas conquistas – e assim vai agregando novas ligações neuronais, ampliando sua memória, o raciocínio, velocidade lógica, clareza – e saúde.

O livro coloca à nossa disposição um programa cientificamente desenvolvido para manter o cérebro jovem.

Segundo o Dr. Ryuta Kawashima o método por ele desenvolvido ""consiste em exercícios diários de cálculos simples. Pode parecer simples demais para ser verdade, mas minha pesquisa tem mostrado que essa atividade agradável aumenta o fluxo sanguíneo de certas partes do cérebro e estimula a criação de vias neurais"". Sessenta exercícios, alguns minutos por dia, e estamos evitando que nossas funções cerebrais deteriorem.

Obra de uma simplicidade genial, profundamente inovadora, altamente benéfica para nossas funções cognitivas. Deveria ser usada em nossas escolas, colégios e faculdades: ampliaria em muito o processo de aprendizagem.

Por outro lado, segundo vem de noticiar Golfinho, o jogo ""Brain Exercise"" produzido pelo Dr. Kawashima estará disponível brevemente para computadores. Deverá ser lançado em nosso país no dia 29 de maio corrente. Leia o livro: pratique. Depois jogue os exercícios com seus amigos no seu computador. Estará ludicamente ampliando suas funções cognitivas. E melhorando seu relacionamento. Sucesso!

João Nicolau Carvalho (link is external), Trainer em PNL, Master em TLT.","2015-08-29 04:19:25"
"A Árvore do Conhecimento",,"uploads/bibliografias/liv218_0.gif","A Árvore do Conhecimento - As bases biológicas da compreensão humana
Título original: El Árbol del Conocimiento
Editora: Psy
ISBN: 8572420320
Escrito por: Humberto R. Maturana, Francisco J. Varela

O ponto de partida de A Árvore do Conhecimento é surpreendentemente simples: a vida é um processo de conhecimento; assim, se o objetivo é compreendê-la, é necessário entender como os seres vivos conhecem o mundo. Eis o que Humberto Maturana e Francisco Varela chamam de biologia da cognição. Esta é a sua tese central: vivemos no mundo e por isso fazemos parte dele; vivemos com os outros seres vivos, e portanto compartilhamos com eles o processo vital. Construímos o mundo em que vivemos ao longo de nossas vidas. Por sua vez, ele também nos constrói no decorrer dessa viagem comum. Assim, se vivemos e nos comportamos de um modo que torna insatisfatória a nossa qualidade de vida, a responsabilidade cabe a nós.

As ideias de Maturana e Varela contêm nuanças que lhes proporcionam uma leveza e uma perspicácia que constituem a essência de sua originalidade. Para eles, o mundo não é anterior à nossa experiência. Nossa trajetória de vida nos faz construir nosso conhecimento do mundo – mas este também constrói seu próprio conhecimento a nosso respeito. Mesmo que de imediato não o percebamos, somos sempre influenciados e modificados pelo que experienciamos. Para mentes condicionadas como as nossas não é nada fácil aceitar esse ponto de vista, porque ele nos obriga a sair do conforto e da passividade de receber informações vindas de um mundo já pronto e acabado – tal como um produto recém-saído de uma linha de montagem industrial e oferecido ao consumo. Pelo contrário, a ideia de que o mundo é construído por nós, num processo incessante e interativo, é um convite à participação ativa nessa construção. Mais ainda, é um convite à assunção das responsabilidades que ela implica.

Maturana e Varela mostram que a ideia de que o mundo não é predado, e que o construímos ao longo de nossa interação com ele, não é apenas teórica: apoia-se em evidências concretas. Várias delas estão expostas – com a frequente utilização de exemplos e relatos de experimentos – nas páginas deste livro. As teorias dos dois autores constituem uma concepção original e desafiadora, cujas consequências éticas agora começam a ser percebidas com crescente nitidez. A Árvore do Conhecimento tornou-se um clássico, ou melhor, recebeu o justo reconhecimento de seu classicismo inato. Tudo isso compõe hoje uma ampla bibliografia, espalhada por áreas tão diversas como a biologia, a administração de empresas, a filosofia, as ciências sociais, a educação, as neurociências e a imunologia.

Humberto R. Maturana

Ph.D. em Biologia (Harvard, 1958). Nasceu no Chile. Estudou Medicina (Universidade do Chile) e depois Biologia na Inglaterra e EUA. Como biólogo, seu interesse se orienta para a compreensão do ser vivo e do funcionamento do sistema nervoso, e também para a extensão dessa compreensão ao âmbito social humano. É professor da Universidade do Chile.

Francisco J. Varela

Ph.D. em Biologia (Harvard, 1970). Nasceu no Chile. Depois de ter trabalhado nos EUA, mudou-se para a França, onde passou a ser diretor de pesquisas do CNRS (Centro Nacional de Pesquisas Científicas) no Laboratório de Neurociências Cognitivas do Hospital Universitário da Salpêtrière, em Paris, além de professor da Escola Politécnica, também em Paris.

P.S. Este livro já estava traduzido e seu texto preparado quando recebemos a notícia do falecimento de Francisco Varela. É com pesar que registramos essa imensa perda. Que esta tradução se incorpore às muitas homenagens que a sua memória merece e certamente receberá. A elas somamos também a nossa gratidão, pelo privilégio de ter convivido com seus ensinamentos e de poder continuar aprendendo com eles.","2015-08-29 04:20:20"
"A Coragem de Amar - Princípios e Práticas da Psicoterapia das Relações do Self",,"uploads/bibliografias/liv208_0.jpg","A Coragem de Amar - Princípios e Práticas da Psicoterapia das Relações do Self
Título original: The courage to love: Principles and practices of self-relations psychotherapy
Editora: Caminhos
Escrito por: Stephen Gilligan

Enfatiza o amor como a pedra angular da psicoterapia. Esse é um livro sobre como a psicoterapia pode ser usada para cultivar a coragem e a liberdade de amar.

Numa época em que o amor parece estar enfraquecendo e o ódio e o desespero estão em alta, ele apresenta o amor como uma habilidade e uma força que podem curar e revigorar, conectar e guiar, acalmar e encorajar. No ponto de vista das auto-relações de Gilligan, a psicoterapia é uma conversa sobre diferenças concorrentes.

Quando essas diferenças são tratadas violenta ou indiferentemente, os problemas aparecem; soluções surgem quando são praticadas as habilidades do amor. Aqui são descritas essas habilidades práticas, com ênfase na ética pós-convencional, princípios budistas e de aikidô, e ideias esposadas pelo ser humano.","2015-08-29 04:21:12"
"A Estratégia do Golfinho - A Conquista de Vitórias num Mundo Caótico",,"uploads/bibliografias/liv089_0.jpg","A Estratégia do Golfinho - A Conquista de Vitórias num Mundo Caótico
Título original: Strategy of Dolphin
Editora: Cultrix
ISBN: 8531600308
Escrito por: Dudley Lynch, Paul L. Kordis

As ideias contidas neste novo e revolucionário livro marcam o alvorecer de uma nova era na arte e na ciência de obter lucros - uma era caracterizada por mudanças constantes e aceleradas.

No clima atual dos negócios, prevalecem três mitos ultrapassados: o mito do tubarão, da carpa e da CPE (carpa pseudo-esclarecida), e impera a crença de que no ambiente das corporações e empresas só existem as seguintes opções:
1ª) buscar a vitória, sejam quais forem as consequências (tubarão);
2ª) evitar uma perda (carpa), ou
3ª) rumar precocemente para uma atitude que visa unicamente o lucro, mas não atende as necessidades de todos (carpa pseudo-esclarecida ou CPE).

Vencer na Era da Informação requer domínio de um tipo muito diferente de opção - a estratégia do golfinho. Esta estratégia se destina a suplantar comportamentos empresariais obsoletos à medida que ingressamos na última década deste século e deste milênio. Administradores engenhosos e homens de visão já estão adotando o comportamento do golfinho e obtendo resultados excepcionais.

Usando a adequada metáfora do golfinho para exemplificar o pensamento do período pós-New Age e os potenciais desafios dos anos 90, os autores Lynch e Kordis, da Brain Technologies Corporation, analisam as necessidades empresariais usando muitos pontos de vantagem de pesquisa do novo paradigma, desde as descobertas de Ilya Prigogine, laureado com o Prêmio Nobel, com suas estruturas dissipativas, passando pelas barreiras ""bio-psico-sociais"" de mudança, de Clare W. Graves, os estudos sobre os ""horizontes temporais"" de Elliott Jaques, a geometria fractal de Benoit Mandelbroit, até o trabalho de outros estudiosos do caos.","2015-08-29 04:22:16"
"A Família e a Cura - O Método Simonton para famílias que enfrentam uma doença-câncer",,"uploads/bibliografias/liv053_0.jpg","A Família e a Cura - O Método Simonton para famílias que enfrentam uma doença-câncer
Título original: The Healing Family
Editora: Summus
ISBN: 8532300677, 9788532300676
Escrito por: Stephanie Matthews-Simonton

Este livro de Stephanie Matthews Simonton - coautora de Com a vida de novo e uma das pioneiras no campo das terapias de apoio emocional para pacientes de câncer - aborda a problemática da família quando um de seus membros se defronta com uma doença grave, e de como ela pode colaborar com o tratamento de forma positiva.

Utilizando experiências de centenas de pacientes e de suas famílias, a autora descreve como uma resposta individual ao estresse e outros fatores emocionais podem desempenhar um papel essencial no início, desenvolvimento e recorrência da doença.

Com esta obra, o paciente pode perceber novas formas de lidar com suas dificuldades e aprender a valorizar a qualidade de sua vida, principais fatores que estimulam o sistema imunológico e favorecem o processo de cura.

Simonton explica passo a passo os diferentes aspectos da relação paciente/família elaborando um guia para ajudá-los a atingir o equilíbrio e a saúde emocionais.","2015-08-29 04:23:55"
"A Paz Também se Aprende",,"uploads/bibliografias/liv279_0.jpg","A Paz Também se Aprende
Título original: Learning The Skills of Peacemaking
Editora: Gente
ISBN: 8585351039
Escrito por: Naomi Drew

No âmago deste livro está uma ideia simples, mas de amplo alcance. A paz pode ser alcançada através do esforço individual e do compromisso com a não violência. As técnicas de obtenção da paz e resolução de conflitos não são conceitos novos, mas emergem de uma necessidade de solucionar disputas mundiais, institucionais e interpessoais.

Nós sempre fomos levados a imaginar esses recursos como fundamentais para os adultos. A Paz Também se Aprende demonstra a importância de direcionar nossos esforços para uma outra população: as crianças. É na infância que se desperta a percepção do indivíduo que somos, que a nossa visão do mundo toma forma e que aprendemos a nossa maneira de lidar com a frustração e o conflito. É também nesse período que nos imbuímos de ideais. Se, quando crianças, aprendemos a ser pacíficos, confiando na realização de nossos sonhos, quando adultos saberemos empregar nosso tempo contribuindo de forma integral com a sociedade, e não apenas corrigindo hábitos improdutivos.

A pesquisa nos mostra que é grande a influência da família no desenvolvimento psicológico e social da criança. A educação também desempenha um papel preponderante na formação das atitudes da criança. A sala de aula é uma autêntica arena para o engajamento da criança no processo da pacificação. Ao compilar este guia, Naomi Drew utiliza sua experiência como educadora, pesquisadora e mãe. Ela fornece planos de aula concretos e instruções específicas nas técnicas de pacificação, que promovem a autoestima, o respeito pelos outros e a efetiva comunicação. Ressalta a necessidade de criar um ambiente de aprendizado seguro e estimulante, que permita às crianças expressar seus interesses e chegar a soluções espontâneas e criativas. Através da compreensão, flexibilidade e negociação, a criança aprende a resolver os problemas de forma positiva e sem violência.

Porém, o real desafio que se apresenta aos educadores, e a nós todos, é fazer ou ser aquilo que se ensina. O exemplo que nós produzimos, diante da criança, fala mais alto do que as palavras sobre o que nós realmente sentimos e pensamos.

Quando a criança começar a compreender e a assimilar as técnicas de pacificação, terá chegado o momento apropriado para ampliar essas aulas no sentido de abordar temas de âmbito mundial. A criança terá a oportunidade de explorar as similaridades e diferenças quanto a costumes, atitudes e políticas de outras nações e a visualizar um mundo em paz. Através da clareza em relação ao nosso objetivo e da perseverança em nosso compromisso pela obtenção da paz, é possível afastarmos o desencanto que está ligado à crença de que a violência e a guerra são inevitáveis. No momento em que começarmos a difundir informações sobre propostas inovadoras e pacíficas para a resolução de conflitos e a compartilhar os nossos conhecimentos, esse grande anseio pela paz mundial será realidade.

A Paz Também se Aprende é uma parte integrante desse processo.

YOGESH K. GANDHI, - Fundador Fundação Internacional do Memorial de Gandhi","2015-08-29 04:25:19"
"A Quinta Disciplina",,"uploads/bibliografias/liv251b_0.jpg","A Quinta Disciplina
Título original: The fifth discipline
Editora: Best Seller
ISBN: 9788576843719
Escrito por: Peter Senge

A partir de um conceito inovador, o 'da organização que aprende', na qual as pessoas são o principal meio de alavancagem para os processos de mudança, Peter Senge desenvolve um vigoroso corpo de ideias e ferramentas, que estimula o trabalho em equipe e ajuda a organização a se preparar para os desafios do futuro.","2015-08-29 04:26:40"
